window_id,forest_class,date,year,quarter,ndvi
NORMAL_0676,bamboo,2019-10-15,2019,4,0.8095703125
NORMAL_0676,bamboo,2020-01-15,2020,1,0.7978515625
NORMAL_0676,bamboo,2020-04-15,2020,2,0.7724609375
NORMAL_0676,bamboo,2020-07-15,2020,3,0.85693359375
NORMAL_0676,bamboo,2020-10-15,2020,4,0.85986328125
NORMAL_0676,bamboo,2021-01-15,2021,1,0.8359375
NORMAL_0676,bamboo,2021-04-15,2021,2,0.75634765625
NORMAL_0676,bamboo,2021-07-15,2021,3,0.75927734375
NORMAL_0676,bamboo,2021-10-15,2021,4,0.83203125
NORMAL_0676,bamboo,2022-01-15,2022,1,0.83349609375
NORMAL_0676,bamboo,2022-04-15,2022,2,0.8349609375
NORMAL_0676,bamboo,2022-07-15,2022,3,0.87451171875
NORMAL_0676,bamboo,2022-10-15,2022,4,0.859375
NORMAL_0676,bamboo,2023-01-15,2023,1,0.8125
NORMAL_0676,bamboo,2023-04-15,2023,2,0.80419921875
NORMAL_0676,bamboo,2023-07-15,2023,3,0.841796875
NORMAL_0676,bamboo,2023-10-15,2023,4,0.8447265625
NORMAL_0676,bamboo,2024-01-15,2024,1,0.83056640625
NORMAL_0676,bamboo,2024-04-15,2024,2,0.80810546875
NORMAL_0676,bamboo,2024-07-15,2024,3,0.861328125
NORMAL_0676,bamboo,2024-10-15,2024,4,0.83935546875
NORMAL_0676,bamboo,2025-01-15,2025,1,0.83935546875
NORMAL_0676,bamboo,2025-04-15,2025,2,0.8134765625
NORMAL_0676,bamboo,2025-07-15,2025,3,0.87841796875
NORMAL_0676,bamboo,2025-10-15,2025,4,0.88330078125
NORMAL_0680,bamboo,2016-01-15,2016,1,0.76953125
NORMAL_0680,bamboo,2017-10-15,2017,4,0.8525390625
NORMAL_0680,bamboo,2018-01-15,2018,1,0.78173828125
NORMAL_0680,bamboo,2018-04-15,2018,2,0.76416015625
NORMAL_0680,bamboo,2018-10-15,2018,4,0.8310546875
NORMAL_0680,bamboo,2019-01-15,2019,1,0.8291015625
NORMAL_0680,bamboo,2019-04-15,2019,2,0.79345703125
NORMAL_0680,bamboo,2019-07-15,2019,3,0.85400390625
NORMAL_0680,bamboo,2019-10-15,2019,4,0.84130859375
NORMAL_0680,bamboo,2020-01-15,2020,1,0.763671875
NORMAL_0680,bamboo,2020-04-15,2020,2,0.76318359375
NORMAL_0680,bamboo,2020-07-15,2020,3,0.8408203125
NORMAL_0680,bamboo,2020-10-15,2020,4,0.81884765625
NORMAL_0680,bamboo,2021-01-15,2021,1,0.818359375
NORMAL_0680,bamboo,2021-04-15,2021,2,0.70849609375
NORMAL_0680,bamboo,2021-07-15,2021,3,0.79248046875
NORMAL_0680,bamboo,2021-10-15,2021,4,0.83935546875
NORMAL_0680,bamboo,2022-01-15,2022,1,0.806640625
NORMAL_0680,bamboo,2022-04-15,2022,2,0.822265625
NORMAL_0680,bamboo,2022-07-15,2022,3,0.85595703125
NORMAL_0680,bamboo,2022-10-15,2022,4,0.83251953125
NORMAL_0680,bamboo,2023-01-15,2023,1,0.8125
NORMAL_0680,bamboo,2023-04-15,2023,2,0.80322265625
NORMAL_0680,bamboo,2023-07-15,2023,3,0.849609375
NORMAL_0680,bamboo,2023-10-15,2023,4,0.84423828125
NORMAL_0680,bamboo,2024-01-15,2024,1,0.8447265625
NORMAL_0680,bamboo,2024-04-15,2024,2,0.76318359375
NORMAL_0680,bamboo,2024-07-15,2024,3,0.86962890625
NORMAL_0680,bamboo,2024-10-15,2024,4,0.85595703125
NORMAL_0680,bamboo,2025-01-15,2025,1,0.83349609375
NORMAL_0680,bamboo,2025-04-15,2025,2,0.84033203125
NORMAL_0680,bamboo,2025-07-15,2025,3,0.87646484375
NORMAL_0680,bamboo,2025-10-15,2025,4,0.873046875
NORMAL_0702,bamboo,2018-01-15,2018,1,0.84619140625
NORMAL_0702,bamboo,2019-01-15,2019,1,0.88134765625
NORMAL_0702,bamboo,2019-04-15,2019,2,0.818359375
NORMAL_0702,bamboo,2019-07-15,2019,3,0.87548828125
NORMAL_0702,bamboo,2019-10-15,2019,4,0.89111328125
NORMAL_0702,bamboo,2020-01-15,2020,1,0.861328125
NORMAL_0702,bamboo,2020-04-15,2020,2,0.84765625
NORMAL_0702,bamboo,2020-07-15,2020,3,0.876953125
NORMAL_0702,bamboo,2020-10-15,2020,4,0.88623046875
NORMAL_0702,bamboo,2021-01-15,2021,1,0.88232421875
NORMAL_0702,bamboo,2021-04-15,2021,2,0.76953125
NORMAL_0702,bamboo,2021-07-15,2021,3,0.8642578125
NORMAL_0702,bamboo,2021-10-15,2021,4,0.87255859375
NORMAL_0702,bamboo,2022-01-15,2022,1,0.88232421875
NORMAL_0702,bamboo,2022-04-15,2022,2,0.890625
NORMAL_0702,bamboo,2022-07-15,2022,3,0.8837890625
NORMAL_0702,bamboo,2022-10-15,2022,4,0.888671875
NORMAL_0702,bamboo,2023-01-15,2023,1,0.87353515625
NORMAL_0702,bamboo,2023-04-15,2023,2,0.853515625
NORMAL_0702,bamboo,2023-07-15,2023,3,0.8955078125
NORMAL_0702,bamboo,2023-10-15,2023,4,0.8486328125
NORMAL_0702,bamboo,2024-01-15,2024,1,0.8427734375
NORMAL_0702,bamboo,2024-04-15,2024,2,0.81689453125
NORMAL_0702,bamboo,2024-07-15,2024,3,0.87548828125
NORMAL_0702,bamboo,2024-10-15,2024,4,0.8857421875
NORMAL_0702,bamboo,2025-01-15,2025,1,0.8935546875
NORMAL_0702,bamboo,2025-04-15,2025,2,0.86328125
NORMAL_0702,bamboo,2025-07-15,2025,3,0.8720703125
NORMAL_0702,bamboo,2025-10-15,2025,4,0.90283203125
NORMAL_0725,bamboo,2016-01-15,2016,1,0.806640625
NORMAL_0725,bamboo,2017-10-15,2017,4,0.85693359375
NORMAL_0725,bamboo,2018-01-15,2018,1,0.78515625
NORMAL_0725,bamboo,2018-04-15,2018,2,0.8828125
NORMAL_0725,bamboo,2018-10-15,2018,4,0.86083984375
NORMAL_0725,bamboo,2019-01-15,2019,1,0.8046875
NORMAL_0725,bamboo,2019-04-15,2019,2,0.7705078125
NORMAL_0725,bamboo,2019-07-15,2019,3,0.79296875
NORMAL_0725,bamboo,2019-10-15,2019,4,0.8046875
NORMAL_0725,bamboo,2020-01-15,2020,1,0.79052734375
NORMAL_0725,bamboo,2020-04-15,2020,2,0.79345703125
NORMAL_0725,bamboo,2020-07-15,2020,3,0.84375
NORMAL_0725,bamboo,2020-10-15,2020,4,0.822265625
NORMAL_0725,bamboo,2021-01-15,2021,1,0.81396484375
NORMAL_0725,bamboo,2021-04-15,2021,2,0.75732421875
NORMAL_0725,bamboo,2021-07-15,2021,3,0.81298828125
NORMAL_0725,bamboo,2021-10-15,2021,4,0.8291015625
NORMAL_0725,bamboo,2022-01-15,2022,1,0.8125
NORMAL_0725,bamboo,2022-04-15,2022,2,0.78076171875
NORMAL_0725,bamboo,2022-07-15,2022,3,0.8896484375
NORMAL_0725,bamboo,2022-10-15,2022,4,0.8447265625
NORMAL_0725,bamboo,2023-01-15,2023,1,0.81103515625
NORMAL_0725,bamboo,2023-04-15,2023,2,0.79052734375
NORMAL_0725,bamboo,2023-07-15,2023,3,0.85546875
NORMAL_0725,bamboo,2023-10-15,2023,4,0.82958984375
NORMAL_0725,bamboo,2024-01-15,2024,1,0.811767578125
NORMAL_0725,bamboo,2024-04-15,2024,2,0.79833984375
NORMAL_0725,bamboo,2024-07-15,2024,3,0.8642578125
NORMAL_0725,bamboo,2024-10-15,2024,4,0.843505859375
NORMAL_0725,bamboo,2025-01-15,2025,1,0.78271484375
NORMAL_0725,bamboo,2025-04-15,2025,2,0.82373046875
NORMAL_0725,bamboo,2025-07-15,2025,3,0.873046875
NORMAL_0725,bamboo,2025-10-15,2025,4,0.84765625
NORMAL_0740,bamboo,2016-01-15,2016,1,0.830322265625
NORMAL_0740,bamboo,2017-10-15,2017,4,0.87109375
NORMAL_0740,bamboo,2018-01-15,2018,1,0.79833984375
NORMAL_0740,bamboo,2018-10-15,2018,4,0.85888671875
NORMAL_0740,bamboo,2019-01-15,2019,1,0.82275390625
NORMAL_0740,bamboo,2019-04-15,2019,2,0.7763671875
NORMAL_0740,bamboo,2019-07-15,2019,3,0.81884765625
NORMAL_0740,bamboo,2019-10-15,2019,4,0.8212890625
NORMAL_0740,bamboo,2020-01-15,2020,1,0.8193359375
NORMAL_0740,bamboo,2020-04-15,2020,2,0.78564453125
NORMAL_0740,bamboo,2020-07-15,2020,3,0.84765625
NORMAL_0740,bamboo,2020-10-15,2020,4,0.8544921875
NORMAL_0740,bamboo,2021-01-15,2021,1,0.838134765625
NORMAL_0740,bamboo,2021-04-15,2021,2,0.76025390625
NORMAL_0740,bamboo,2021-07-15,2021,3,0.80224609375
NORMAL_0740,bamboo,2021-10-15,2021,4,0.85791015625
NORMAL_0740,bamboo,2022-01-15,2022,1,0.830078125
NORMAL_0740,bamboo,2022-04-15,2022,2,0.830078125
NORMAL_0740,bamboo,2022-07-15,2022,3,0.86572265625
NORMAL_0740,bamboo,2022-10-15,2022,4,0.8515625
NORMAL_0740,bamboo,2023-01-15,2023,1,0.83837890625
NORMAL_0740,bamboo,2023-04-15,2023,2,0.81201171875
NORMAL_0740,bamboo,2023-07-15,2023,3,0.84814453125
NORMAL_0740,bamboo,2023-10-15,2023,4,0.87158203125
NORMAL_0740,bamboo,2024-01-15,2024,1,0.83447265625
NORMAL_0740,bamboo,2024-04-15,2024,2,0.78955078125
NORMAL_0740,bamboo,2024-07-15,2024,3,0.88037109375
NORMAL_0740,bamboo,2024-10-15,2024,4,0.86376953125
NORMAL_0740,bamboo,2025-01-15,2025,1,0.83203125
NORMAL_0740,bamboo,2025-04-15,2025,2,0.82666015625
NORMAL_0740,bamboo,2025-07-15,2025,3,0.89404296875
NORMAL_0740,bamboo,2025-10-15,2025,4,0.88427734375
NORMAL_0748,bamboo,2018-01-15,2018,1,0.3177490234375
NORMAL_0748,bamboo,2018-04-15,2018,2,0.11639404296875
NORMAL_0748,bamboo,2019-01-15,2019,1,0.509521484375
NORMAL_0748,bamboo,2019-04-15,2019,2,0.4739990234375
NORMAL_0748,bamboo,2019-07-15,2019,3,0.62353515625
NORMAL_0748,bamboo,2019-10-15,2019,4,0.5908203125
NORMAL_0748,bamboo,2020-01-15,2020,1,0.50390625
NORMAL_0748,bamboo,2020-04-15,2020,2,0.52978515625
NORMAL_0748,bamboo,2020-07-15,2020,3,0.5810546875
NORMAL_0748,bamboo,2020-10-15,2020,4,0.6025390625
NORMAL_0748,bamboo,2021-01-15,2021,1,0.175048828125
NORMAL_0748,bamboo,2021-04-15,2021,2,0.556640625
NORMAL_0748,bamboo,2021-07-15,2021,3,0.6015625
NORMAL_0748,bamboo,2021-10-15,2021,4,0.57861328125
NORMAL_0748,bamboo,2022-01-15,2022,1,0.533447265625
NORMAL_0748,bamboo,2022-04-15,2022,2,0.5341796875
NORMAL_0748,bamboo,2022-07-15,2022,3,0.6376953125
NORMAL_0748,bamboo,2022-10-15,2022,4,0.65576171875
NORMAL_0748,bamboo,2023-01-15,2023,1,0.583740234375
NORMAL_0748,bamboo,2023-04-15,2023,2,0.548095703125
NORMAL_0748,bamboo,2023-07-15,2023,3,0.662109375
NORMAL_0748,bamboo,2023-10-15,2023,4,0.631103515625
NORMAL_0748,bamboo,2024-01-15,2024,1,0.59130859375
NORMAL_0748,bamboo,2024-04-15,2024,2,0.624755859375
NORMAL_0748,bamboo,2024-07-15,2024,3,0.6640625
NORMAL_0748,bamboo,2024-10-15,2024,4,0.64208984375
NORMAL_0748,bamboo,2025-01-15,2025,1,0.621826171875
NORMAL_0748,bamboo,2025-04-15,2025,2,0.57861328125
NORMAL_0748,bamboo,2025-07-15,2025,3,0.65966796875
NORMAL_0748,bamboo,2025-10-15,2025,4,0.6181640625
