stratum,horizon_seasons,method,groups,windows,spatial_blocks,mae,mape_percent,psnr_db,sam_degrees
year:2024,2,gru_h8,192,48,43,0.0131802137596726,12.826544500887394,34.25773312426571,3.539728795488676
year:2024,2,last_observation,192,48,43,0.0324908840314795,35.960588842630386,27.037522854195533,6.990171745419502
year:2024,2,presto_frozen,192,48,43,0.0135725898968909,13.338281333446504,33.920316688633626,3.6182536743581295
year:2024,2,seasonal_median,192,48,43,0.0137471061073786,13.59673479447762,33.80175983178843,3.688929673284292
year:2024,2,shared_residual_ssm,192,48,43,0.0133603301995511,12.953490622341633,34.055419034263814,3.560168892145157
year:2024,2,transformer_h16,192,48,43,0.0135840577834945,13.320805296301842,33.90762972793889,3.616964431479573
year:2024,2,transformer_h8,192,48,43,0.0133369846783656,13.0018141468366,34.096337589294684,3.5991573464125395
year:2024,2,validation_selected_gru,192,48,43,0.0131802137596726,12.826544500887394,34.25773312426571,3.539728795488676
year:2024,2,validation_selected_physical,192,48,43,0.0137997835699934,14.30779011795918,33.89131435091331,3.714065845434865
year:2024,2,validation_selected_transformer,192,48,43,0.0133369846783656,13.0018141468366,34.096337589294684,3.5991573464125395
year:2024,4,forest_conditioned_gru,192,48,43,0.0137041546525627,13.334849134087564,33.95135155564062,3.719634896144271
year:2024,4,forest_conditioned_ssm,192,48,43,0.0135449252314477,13.146566537519297,33.95805848902043,3.6063052533815294
year:2024,4,gru_h16,192,48,43,0.0137701998804307,13.344568657378357,33.774174558370895,3.6615602616220713
year:2024,4,gru_h8,192,48,43,0.0137240209393591,13.28614453971386,33.91301716672172,3.733463697135449
year:2024,4,last_observation,192,48,43,0.0158414066415086,16.399487905204296,32.666807433269376,4.295081879322727
year:2024,4,presto_frozen,192,48,43,0.0137103518936783,13.396196772654852,33.816181061358684,3.657821140562495
year:2024,4,seasonal_median,192,48,43,0.0138651943343575,13.63140588005384,33.705974217911695,3.720020992681384
year:2024,4,shared_residual_ssm,192,48,43,0.0136148161885406,13.142803517480692,33.877587367966846,3.635087117552757
year:2024,4,transformer_h16,192,48,43,0.0137190352058193,13.364687889814377,33.802379960257035,3.6547045757373176
year:2024,4,transformer_h8,192,48,43,0.0137009534761697,13.220800198614596,33.84845076284975,3.718548716977239
year:2024,4,validation_selected_gru,192,48,43,0.0137240209393591,13.28614453971386,33.91301716672172,3.733463697135449
year:2024,4,validation_selected_physical,192,48,43,0.0139144211376939,14.328075031439464,33.73980128765569,3.7401092872023582
year:2024,4,validation_selected_transformer,192,48,43,0.0137009534761697,13.220800198614596,33.84845076284975,3.718548716977239
year:2025,all,forest_conditioned_gru,576,48,43,0.0105135688407042,11.558406251172224,35.89961367293908,3.1624765468554363
year:2025,all,forest_conditioned_ssm,576,48,43,0.0108910688383427,12.055939829183949,35.60951963849951,3.250392516867982
year:2025,all,gru_h16,576,48,43,0.0114420286085482,12.54867494934135,35.13566311194786,3.427543863447176
year:2025,all,gru_h8,576,48,43,0.0106752317123108,11.51533718407154,35.713269993700884,3.200757115458449
year:2025,all,last_observation,576,48,43,0.0221302398341423,25.00715509802103,30.37458216124817,4.944415263210733
year:2025,all,presto_frozen,576,48,43,0.0114347939306753,12.5731351731552,35.16670053767939,3.403831625564231
year:2025,all,seasonal_median,576,48,43,0.0116274427402661,12.771308628221352,35.03308711156618,3.4549846914079456
year:2025,all,shared_residual_ssm,576,48,43,0.0111220392047673,11.992384942041504,35.346672364193914,3.301024026547869
year:2025,all,transformer_h16,576,48,43,0.0114372417851377,12.55630970084005,35.1590459282894,3.4061739053577185
year:2025,all,transformer_h8,576,48,43,0.0110056485282257,11.970411161581676,35.431871317800706,3.3393344783948526
year:2025,all,validation_selected_gru,576,48,43,0.0106752317123108,11.51533718407154,35.713269993700884,3.200757115458449
year:2025,all,validation_selected_physical,576,48,43,0.0115733026711192,13.83767000751363,35.37164448537518,3.4459578887455997
year:2025,all,validation_selected_transformer,576,48,43,0.0110056485282257,11.970411161581676,35.431871317800706,3.3393344783948526
year:2025,1,forest_conditioned_gru,192,48,43,0.0104685673431959,11.641531345744928,36.00101135347692,3.1679094564169645
year:2025,1,forest_conditioned_ssm,192,48,43,0.0108158983130124,11.951716410617031,35.69332784359756,3.224001188452045
year:2025,1,gru_h16,192,48,43,0.0113705811963882,12.48969972630342,35.18056687249215,3.406769362588724
year:2025,1,gru_h8,192,48,43,0.0106369435961823,11.580368826786676,35.77827309648146,3.2103773852189383
year:2025,1,last_observation,192,48,43,0.0233001064989366,25.802188217639923,29.41665044261129,4.874139343077938
year:2025,1,presto_frozen,192,48,43,0.0113863418519031,12.544947172204653,35.20129578410077,3.38952066625158
year:2025,1,seasonal_median,192,48,43,0.0115778582354929,12.72514100621144,35.060192515784905,3.4434124200294414
year:2025,1,shared_residual_ssm,192,48,43,0.0110394290386466,11.875301584601402,35.40458192107777,3.273205313210686
year:2025,1,transformer_h16,192,48,43,0.0113904094905592,12.534769959747791,35.191101825555705,3.392814609532555
year:2025,1,transformer_h8,192,48,43,0.0109602398418549,12.011189977327982,35.48576301093741,3.343698345124721
year:2025,1,validation_selected_gru,192,48,43,0.0106369435961823,11.580368826786676,35.77827309648146,3.2103773852189383
year:2025,1,validation_selected_physical,192,48,43,0.0115055752163849,13.779699807365736,35.46088228348329,3.431336211040616
year:2025,1,validation_selected_transformer,192,48,43,0.0109602398418549,12.011189977327982,35.48576301093741,3.343698345124721
year:2025,2,forest_conditioned_gru,192,48,43,0.0104212667465617,11.618287461499373,35.97225400994811,3.155045611783862
year:2025,2,forest_conditioned_ssm,192,48,43,0.0107944452271719,12.020051077008247,35.653006847467104,3.2375878194967904
year:2025,2,gru_h16,192,48,43,0.0113682264612483,12.510289733608564,35.173151932937174,3.422102830683192
year:2025,2,gru_h8,192,48,43,0.010569127525135,11.550604032973448,35.79503895012793,3.193025154992938
year:2025,2,last_observation,192,48,43,0.0287920469975991,31.77531226972739,28.087087575676254,5.860811186333497
year:2025,2,presto_frozen,192,48,43,0.0113597275145972,12.532001266876856,35.20314252808014,3.3943854675938687
year:2025,2,seasonal_median,192,48,43,0.0115629362044273,12.752445029715696,35.06886539833863,3.451240960508585
year:2025,2,shared_residual_ssm,192,48,43,0.0110129240104773,11.940637228389582,35.40174642497345,3.285988200455904
year:2025,2,transformer_h16,192,48,43,0.0113648926732518,12.518745181461176,35.19306932006731,3.39885746439298
year:2025,2,transformer_h8,192,48,43,0.0109144326706882,11.990049377083778,35.4964217043401,3.337315261363983
year:2025,2,validation_selected_gru,192,48,43,0.010569127525135,11.550604032973448,35.79503895012793,3.193025154992938
year:2025,2,validation_selected_physical,192,48,43,0.0115006906877776,13.752399091919264,35.3854595139074,3.4391512560347715
year:2025,2,validation_selected_transformer,192,48,43,0.0109144326706882,11.990049377083778,35.4964217043401,3.337315261363983
year:2025,4,forest_conditioned_gru,192,48,43,0.0106508724323551,11.415399946272371,35.72557565539221,3.164474572365483
year:2025,4,forest_conditioned_ssm,192,48,43,0.0110628629748437,12.196051999926569,35.482224224433885,3.2895885426551104
year:2025,4,gru_h16,192,48,43,0.0115872781680081,12.646035388112068,35.05327053041426,3.453759397069613
year:2025,4,gru_h8,192,48,43,0.0108196240156151,11.415038692454496,35.566497934493256,3.19886880616347
year:2025,4,last_observation,192,48,43,0.0142985660058911,17.443964806695778,33.620008465457,4.098295260220766
year:2025,4,presto_frozen,192,48,43,0.0115583124255257,12.642457080384096,35.095663300857254,3.427588742847244
year:2025,4,seasonal_median,192,48,43,0.0117415337808779,12.83633984873692,34.97020342057502,3.4703006936858096
year:2025,4,shared_residual_ssm,192,48,43,0.011313764565178,12.161216013133526,35.233688746530525,3.343878565977017
year:2025,4,transformer_h16,192,48,43,0.011556423191602,12.615413961311182,35.0929666392452,3.4268496421476207
year:2025,4,transformer_h8,192,48,43,0.0111422730721339,11.909994130333263,35.31342923812458,3.3369898286958537
year:2025,4,validation_selected_gru,192,48,43,0.0108196240156151,11.415038692454496,35.566497934493256,3.19886880616347
year:2025,4,validation_selected_physical,192,48,43,0.0117136421091951,13.980911123255888,35.26859165873484,3.4673861991614103
year:2025,4,validation_selected_transformer,192,48,43,0.0111422730721339,11.909994130333263,35.31342923812458,3.3369898286958537
